SMILES
Cc1ccc(Cl)cc1NC(=O)COc1ccccc1C=O
COC(=O)c1ccc(NC(=O)COc2cccc(C)c2C)cc1
CCN(CC)S(=O)(=O)c1ccc(OCC(=O)Nc2ccccc2Cl)cc1
CCCCNS(=O)(=O)c1ccc(OCC(=O)Nc2cccc(C(C)=O)c2)cc1
CCOc1ccccc1NC(=O)COc1ccc(C(=O)O)cc1Cl
Cc1cccc(OCC(=O)Nc2ccccc2F)c1
C#Cc1cccc(NC(=O)COc2ccc([C@H](C)CC)cc2)c1
CC[C@H](Oc1ccc(OC)cc1)C(=O)Nc1cccc(OC(C)C)c1
Cc1cc(Cl)cc(Cl)c1OCC(=O)Nc1ccc(Cl)cc1N
Cc1cc(OCC(=O)Nc2ccc([N+](=O)[O-])cc2Br)ccc1C(C)C
COc1ccc(C(=O)O)cc1NC(=O)COc1ccc(C(C)(C)C)cc1
CCOc1cc(C=O)ccc1OCC(=O)Nc1cc(Cl)ccc1C
O=C(O)Cc1ccc(NC(=O)COc2ccccc2Cl)cc1
Nc1cccc(OCC(=O)Nc2ccccc2F)c1
CCOC(=O)c1ccc(C)c(NC(=O)[C@H](C)Oc2ccccc2CC)c1
CCOC(=O)[C@](O)(c1ccc(N(CC)C(=O)COc2ccccc2)cc1)C(F)(F)F
CCCC(=O)Nc1ccccc1NC(=O)COc1cc(Cl)c(Cl)cc1Cl
CCOC(=O)c1ccc(OCC(=O)Nc2ccc(F)c(F)c2)cc1
Cc1ccc(O[C@@H](C)C(=O)Nc2cccc([N+](=O)[O-])c2C)c(C)c1
COc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)COc1cccc(F)c1
Cc1cc(C(=O)O)ccc1NC(=O)COc1ccc(C(C)(C)C)cc1
COc1cc(NC(=O)C(C)Oc2ccccc2)cc(OC)c1
CCOc1cccc(NC(=O)[C@H](CC)Oc2ccc(OC)cc2)c1
CC[C@H](Oc1cccc(Cl)c1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1
CC(=O)c1cccc(NC(=O)COc2cc(C(=O)O)ccc2[N+](=O)[O-])c1
C[C@H](Oc1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccc(Cl)cc1Cl
Cc1ccc(C(C)(C)C)c(OCC(=O)Nc2cccc(Cl)c2)c1
Cc1ccc(NC(=O)C(C)(C)Oc2ccc(Cl)cc2)cc1N
Cc1cccc(C)c1O[C@@H](C)C(=O)Nc1ccccc1C#N
COCCCNC(=O)c1ccccc1NC(=O)[C@@H](C)Oc1ccc(F)cc1
COc1ccc(NC(=O)COc2c(Br)cc(C(=O)O)cc2Br)cc1Cl
CCN(CC)S(=O)(=O)c1ccc(OCC(=O)Nc2cc(Cl)ccc2OC)c(C)c1
CC(=O)c1cccc(NC(=O)COc2ccc(Br)cc2C(C)(C)C)c1
C=CCNC(=O)c1ccccc1NC(=O)[C@@H](CC)Oc1ccc(C(C)(C)C)cc1
CC(C)CNS(=O)(=O)c1ccc(OCC(=O)Nc2cccc(Cl)c2)c(Cl)c1
Cc1cccc(OCC(=O)Nc2ccccc2C(C)C)c1C
O=C(COc1ccc(Br)cc1Cl)Nc1cccc([N+](=O)[O-])c1
O=C(O)c1ccc(NC(=O)COc2ccc(Br)cc2)cc1O
Cc1ccc(NC(=O)COc2ccccc2Cl)c([N+](=O)[O-])c1
CSc1cccc(NC(=O)[C@H](C)Oc2ccc(Cl)c(C)c2)c1
CCOC(=O)c1cccc(NC(=O)[C@H](C)Oc2cc(C)ccc2C(C)C)c1
CCCNC(=O)c1ccccc1NC(=O)[C@H](CC)Oc1ccccc1
C=CCNC(=O)c1ccccc1NC(=O)[C@H](C)Oc1ccc(Br)cc1
CCOC(=O)c1ccc(NC(=O)[C@H](C)Oc2cc(C)c(Cl)c(C)c2)c(C)c1
COc1ccc(O[C@@H](C)C(=O)Nc2cccc([N+](=O)[O-])c2C)cc1
Cc1cc(Cl)ccc1NC(=O)COc1ccc(CN)cc1
COc1ccc(NC(=O)[C@H](C)Oc2cc(C)c(Cl)c(C)c2)c([N+](=O)[O-])c1
O=C(O)c1ccc(Cl)cc1OCC(=O)Nc1cccc(C(F)(F)F)c1
COC(=O)c1cccc(NC(=O)COc2ccc(Br)cc2C(C)(C)C)c1
CC[C@@H](Oc1cccc(Cl)c1)C(=O)Nc1ccc(Cl)cc1C
COc1ccccc1O[C@@H](C)C(=O)Nc1ccc(C)c(C)c1
N#CCc1ccc(NC(=O)COc2ccc(Br)cc2Cl)cc1
C[C@H](Oc1cccc(Cl)c1)C(=O)Nc1ccc(F)cc1F
CCCCc1ccc(NC(=O)COc2ccc(CC)cc2)cc1
Cc1cccc(C)c1NC(=O)COc1ccccc1C#N
CC[C@H](Oc1cccc(C)c1)C(=O)Nc1cccc([N+](=O)[O-])c1C
Cc1c(NC(=O)COc2ccc(Br)cc2Cl)cccc1[N+](=O)[O-]
Cc1cccc(C)c1NC(=O)COc1ccc(N(C)S(C)(=O)=O)cc1
CC[C@@H](Oc1ccc(C)cc1)C(=O)Nc1cc([N+](=O)[O-])ccc1C
CC[C@H](Oc1ccccc1Cl)C(=O)Nc1cc(C)ccc1OC
C[C@@H](Oc1ccc(Br)cc1Br)C(=O)Nc1ccccc1[N+](=O)[O-]
C=CCNC(=O)c1ccccc1NC(=O)[C@@H](CC)Oc1ccc(C)c(C)c1
CC(C)NS(=O)(=O)c1ccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)cc1
COc1ccc(NC(=O)COc2ccc(C)c(C)c2)cc1OC
CC[C@@H](Oc1ccccc1Cl)C(=O)Nc1cc(C(=O)OC)cc(C(=O)OC)c1
COc1cc(C(=O)O)cc(OC)c1OCC(=O)Nc1ccc(F)cc1
COC(=O)c1ccc(C(=O)OC)c(NC(=O)[C@@H](C)Oc2ccc(Cl)c(C)c2)c1
Cc1cc(C)cc(NC(=O)[C@H](C)Oc2ccc(Br)cc2Br)c1
CC[C@@H](Oc1ccc(Cl)cc1)C(=O)Nc1ccc(C(=O)OC)cc1
Cc1ccc(C)c(O[C@H](C)C(=O)Nc2ccc(C(=O)O)cc2)c1
Cc1ccccc1O[C@@H](C)C(=O)Nc1cccc(C(F)(F)F)c1
O=C(COc1cc(Cl)ccc1Cl)Nc1ccc(F)cc1F
Cc1ccc(C)c(OCC(=O)Nc2cccc(C)c2C)c1
COC(=O)c1ccc(C)c(NC(=O)[C@@H](C)Oc2cccc(C)c2C)c1
Cc1cc(OCC(=O)Nc2cccc(S(N)(=O)=O)c2)ccc1Cl
COC(=O)c1ccc(NC(=O)COc2cccc(C(=O)O)c2)cc1
CCc1cccc(CC)c1NC(=O)[C@@H](CC)Oc1ccc(C)cc1C
Cc1cc(OCC(=O)Nc2ccccc2Cl)ccc1Br
Cc1ccc(OCC(=O)Nc2ccc(Cl)cc2Cl)c(Br)c1
COc1ccccc1O[C@H](C)C(=O)Nc1ccc(Cl)cc1C
COC(=O)c1ccccc1NC(=O)[C@H](C)Oc1ccccc1C(C)C
C[C@H](Oc1ccccc1)C(=O)Nc1cc(N)ccc1F
CCSc1ccccc1NC(=O)COc1ccccc1
Cc1cc(C)cc(NC(=O)COc2ccccc2C)c1
CC[C@H](Oc1ccc(Cl)cc1)C(=O)Nc1ccc(C(N)=O)cc1
COc1ccc(NC(=O)COc2cccc(C=O)c2)c(OC)c1
Cc1ccc(C)c(OCC(=O)Nc2cccc(Br)c2)c1C
CSc1cccc(NC(=O)[C@@H](C)Oc2cc(C)ccc2C)c1
N#Cc1ccc(NC(=O)COc2ccc(F)cc2Cl)cc1
CC[C@@H](Oc1ccc(OC)cc1)C(=O)Nc1ccccc1C(=O)NC(C)C
Cc1ccc(NC(=O)COc2ccc(Cl)cc2/C=N\O)c(C)c1
O=C(COc1ccc(Br)cc1)Nc1cccc(Cl)c1
CC[C@H](Oc1cccc(C)c1C)C(=O)Nc1cc(C)ccc1C
CC(C)c1cc(I)ccc1NC(=O)[C@H](C)Oc1ccc(Cl)cc1Cl
Cc1ccc(O[C@@H](C)C(=O)Nc2ccc(Cl)cc2C(F)(F)F)cc1C
CCN(CC)S(=O)(=O)c1ccc(OCC(=O)Nc2cccc(C(F)(F)F)c2)c(Cl)c1
CCCCNS(=O)(=O)c1ccc(OCC(=O)Nc2cccc(Cl)c2C)c(Cl)c1
CCc1cccc(CC)c1NC(=O)COc1c(Cl)cccc1Cl
CCC(=O)c1ccc(O[C@H](C)C(=O)Nc2ccc(C)c(F)c2)cc1
CCCCNC(=O)c1ccccc1NC(=O)COc1ccc(C(C)(C)C)cc1Br
Cc1cc(C)c(C)c(O[C@H](C)C(=O)Nc2ccc(C)c(Cl)c2)c1
CCOc1cc(C=O)cc(Cl)c1OCC(=O)Nc1ccccc1F
COc1ccccc1OCC(=O)Nc1cccc(NC(C)=O)c1
Cc1cccc(C)c1NC(=O)C(C)(C)Oc1ccc(Cl)cc1
CCC(=O)Nc1ccc(NC(=O)COc2ccccc2C(C)C)cc1
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)COc1ccc(S(=O)(=O)NCC(C)C)cc1C
Cc1c(NC(=O)[C@@H](C)Oc2ccc(Cl)cc2)cccc1[N+](=O)[O-]
Cc1ccc(C)c(O[C@@H](C)C(=O)Nc2c(C)cccc2C)c1
COc1ccc(OCC(=O)Nc2ccc(I)cc2Cl)cc1
CC(C)(C)c1ccc(OCC(=O)Nc2ccc(N)cc2Br)cc1
COC(=O)c1cccc(NC(=O)COc2cccc([N+](=O)[O-])c2)c1
O=C(COc1ccccc1Cl)Nc1cccc(Cl)c1Cl
CC[C@H](Oc1cc(C)ccc1C)C(=O)Nc1ccc(OC(C)C)cc1
CC(=O)Nc1cccc(NC(=O)COc2ccc(S(=O)(=O)NCC(C)C)cc2)c1
CC[C@H](Oc1cc(C)ccc1C)C(=O)Nc1cc(Cl)c(Cl)cc1Cl
CCOC(=O)c1ccc(NC(=O)COc2ccccc2)c(Cl)c1
O=C(COc1ccc(Cl)cc1)Nc1ccc(F)c(F)c1F
C=CCN(CC=C)S(=O)(=O)c1ccc(NC(=O)COc2ccc(Br)cc2Cl)cc1
CC[C@H](Oc1ccccc1Cl)C(=O)Nc1ccccc1C(C)C
O=C(COc1ccccc1[N+](=O)[O-])Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
C[C@@H](Oc1cccc(Cl)c1)C(=O)Nc1cc(C(F)(F)F)ccc1Cl
COC(=O)c1cccc(NC(=O)[C@@H](C)Oc2cccc(Cl)c2)c1C
CC(=O)Nc1ccc(NC(=O)[C@H](C)Oc2ccc(C(C)(C)C)cc2)cc1
CCNC(=S)N/N=C/c1cc(Br)c(OCC(=O)Nc2ccc(F)cc2)c(OCC)c1
COC(=O)c1cc(NC(=O)COc2ccccc2C)ccc1Cl
COC(=O)c1ccc(C)c(NC(=O)COc2cc(C)ccc2C)c1
Cc1ccc(O[C@H](C)C(=O)Nc2ccc(C)cc2[N+](=O)[O-])cc1
CC(C)Oc1cccc(NC(=O)[C@@H](C)Oc2ccc(C(C)(C)C)cc2)c1
CCOC(=O)c1ccccc1NC(=O)COc1ccc(CN(C)S(C)(=O)=O)cc1
Cc1cc(C)c(NC(=O)COc2cccc(Cl)c2Cl)c(Cl)c1
O=C(O)Cc1ccc(NC(=O)COc2ccccc2F)cc1
COc1cc(C)c(NC(=O)[C@@H](C)Oc2ccc(C)cc2Br)cc1OC
Cc1ccc(NC(=O)COc2cccc(C(=O)O)c2)cc1
CCOC(=O)c1ccc(NC(=O)[C@H](C)Oc2ccc(F)cc2)cc1Cl
Cc1cccc(C(=O)O)c1OCC(=O)Nc1ccccc1F
C[C@@H](Oc1ccc(Br)cc1)C(=O)Nc1ccc(C(F)(F)F)cc1
CC[C@H](Oc1cccc(Cl)c1)C(=O)Nc1ccccc1C(=O)OC
CC[C@@H](Oc1ccccc1F)C(=O)Nc1ccc(F)cc1F
Cc1ccc(Cl)cc1NC(=O)COc1ccc(S(=O)(=O)NC(C)C)cc1Cl
CCc1ccc(O[C@@H](CC)C(=O)Nc2ccc(Cl)cc2C)cc1
COc1ccc(N)cc1NC(=O)[C@@H](C)Oc1ccc(Cl)cc1Cl
O=C(COc1ccccc1)Nc1ccc(I)cc1C(F)(F)F
Cc1cc(C)cc(O[C@@H](C)C(=O)Nc2cccc(C)c2C)c1
COCCOc1cccc(NC(=O)[C@@H](C)Oc2ccccc2C)c1
CC(C)c1ccccc1NC(=O)COc1ccc(C(C)(C)C)cc1
CCOc1cc(CO)c(Br)cc1OCC(=O)Nc1ccc(C)cc1
N#CCSc1ccccc1NC(=O)COc1ccc(F)cc1Cl
C=CCOc1ccc(NC(=O)[C@H](C)Oc2ccccc2Cl)cc1
O=C(COc1ccccc1)Nc1ccc(Cl)c(C(F)(F)F)c1
COc1cc(C(=O)O)cc(Cl)c1OCC(=O)Nc1ccc(Cl)cc1
CC[C@H](Oc1ccc(OC)cc1)C(=O)Nc1ccc(C)c(Cl)c1
COc1cc(NC(=O)COc2ccccc2[N+](=O)[O-])ccc1NC(=O)C(C)C
CCc1ccc(OCC(=O)Nc2ccccc2OC)c(Br)c1
CC(C)c1ccccc1OCC(=O)Nc1ccc(N)cc1
CC[C@H](Oc1ccccc1Cl)C(=O)Nc1ccccc1C(=O)NCC(C)C
COc1ccc(O[C@H](C)C(=O)Nc2c(C)cccc2C)cc1
CC[C@@H](Oc1ccc(C)cc1)C(=O)Nc1ccc(Cl)cc1
COC(=O)c1ccc(NC(=O)COc2ccc(I)cc2)cc1
CC(=O)Nc1cccc(OCC(=O)Nc2ccc(Br)cc2C)c1
CC[C@@H](Oc1ccc(C(C)(C)C)cc1)C(=O)Nc1ccc(F)c(F)c1
CCOC(=O)c1ccc(NC(=O)[C@@H](C)Oc2cccc(C)c2C)cc1Cl
CC[C@H](C)c1ccccc1NC(=O)COc1ccc(C(C)(C)C)cc1
Cc1ccc(C(C)C)c(O[C@H](C)C(=O)Nc2ccc(F)cc2F)c1
CC(=O)Nc1ccccc1NC(=O)COc1ccc(Cl)c(C)c1
CC[C@H](C)c1ccc(OCC(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1
C[C@H](Oc1ccc(N(C)S(C)(=O)=O)cc1)C(=O)Nc1ccc(Cl)cc1
COC(=O)c1cc(NC(=O)[C@H](C)Oc2cccc(OC)c2)cc(C(=O)OC)c1
