SMILES
CC[C@H](C)NC(=O)[C@H](CC)N(Cc1c(Cl)cccc1Cl)C(=O)CCCN(c1ccc(C)cc1)S(C)(=O)=O
CCCNC(=O)[C@@H](CC)N(Cc1ccc(F)cc1)C(=O)CCCN(c1cc(C)ccc1C)S(C)(=O)=O
CCNC(=O)[C@H](C)N(Cc1cccc(OC)c1)C(=O)CCCN(c1ccc(CC)cc1)S(C)(=O)=O
COc1ccc(CN(C)C(=O)CCCN(c2cc(C)ccc2C)S(C)(=O)=O)cc1
COc1ccc(CNC(=O)CCCN(c2cc(Cl)c(Cl)cc2Cl)S(C)(=O)=O)cc1OC
CC[C@H](C(=O)NC)N(Cc1ccc(C)cc1)C(=O)CCCN(c1cc(Cl)ccc1Cl)S(C)(=O)=O
CCCCNC(=O)[C@@H](CC)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CCCN(c1cc(C)ccc1C)S(C)(=O)=O
CCNC(=O)[C@@H](C)N(Cc1cccc(Cl)c1)C(=O)CCCN(c1ccccc1F)S(C)(=O)=O
CN(Cc1ccccc1)C(=O)CCCN(c1ccccc1F)S(C)(=O)=O
CC[C@@H](C(=O)NC(C)(C)C)N(Cc1c(Cl)cccc1Cl)C(=O)CCCN(c1ccc(Cl)cc1)S(C)(=O)=O
CC[C@H](C(=O)NCC(C)C)N(Cc1ccc(C)cc1)C(=O)CCCN(c1cccc(C(F)(F)F)c1)S(C)(=O)=O
CC[C@@H](C)NC(=O)[C@H](CC)N(Cc1ccc(OC)cc1)C(=O)CCCN(c1cccc(OC)c1)S(C)(=O)=O
CC[C@H](C)NC(=O)[C@H](C)N(Cc1ccccc1C)C(=O)CCCN(c1ccc(C)c(C)c1)S(C)(=O)=O
CCCNC(=O)[C@H](CC)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CCCN(c1cc(Cl)ccc1Cl)S(C)(=O)=O
Cc1ccccc1CN(C(=O)CCCN(c1ccc(F)c(F)c1)S(C)(=O)=O)[C@H](C)C(=O)NCC(C)C
CCc1ccc(N(CCCC(=O)N(Cc2cccc(Br)c2)[C@@H](C)C(=O)N[C@@H](C)CC)S(C)(=O)=O)cc1
CC[C@H](C(=O)NC)N(Cc1ccc(Cl)cc1Cl)C(=O)CCCN(c1ccccc1C)S(C)(=O)=O
CC[C@H](C(=O)NCC(C)C)N(Cc1c(Cl)cccc1Cl)C(=O)CCCN(c1cc(Cl)ccc1Cl)S(C)(=O)=O
CCCNC(=O)[C@@H](C)N(Cc1ccc(Cl)cc1)C(=O)CCCN(c1cccc(OC)c1)S(C)(=O)=O
Cc1ccc(C)c(N(CCCC(=O)N(Cc2ccc(Cl)cc2)[C@@H](C)C(=O)NCC(C)C)S(C)(=O)=O)c1
CCNC(=O)[C@@H](CC)N(Cc1ccccc1C)C(=O)CCCN(c1ccc(OC)c(Cl)c1)S(C)(=O)=O
CC[C@@H](C(=O)NC)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CCCN(c1cc(C)cc(C)c1)S(C)(=O)=O
CCOc1ccccc1N(CCCC(=O)NCc1cc(CC)ccc1CC)S(C)(=O)=O
COc1ccc(CN(C(=O)CCCN(c2ccccc2OC)S(C)(=O)=O)[C@H](C)C(=O)NCC(C)C)cc1
CC[C@H](C)NC(=O)[C@H](CC)N(Cc1ccc(F)cc1)C(=O)CCCN(c1cccc(OC)c1)S(C)(=O)=O
CCOc1ccccc1N(CCCC(=O)N[C@@H](CC)c1ccc(C)c(C)c1)S(C)(=O)=O
CC[C@@H](C)NC(=O)[C@@H](CC)N(Cc1ccc(F)cc1)C(=O)CCCN(c1ccc(C)c(C)c1)S(C)(=O)=O
